customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Probability_percent,Risk_Level,Retention_Action
1237-WIYYZ,Female,0,No,No,18,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,389.25,0,0.13712193955223714,13.712193955223714,Low Risk,Regular engagement
1987-AUELQ,Female,0,Yes,No,71,No,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1873.7,0,0.003231624382031585,0.3231624382031585,Low Risk,Regular engagement
7852-LECYP,Male,1,Yes,No,13,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),93.8,1261.0,0,0.46495454305277595,46.4954543052776,Medium Risk,Protective Engagement
4430-UZIPO,Male,0,No,No,3,DSL,No,Yes,Month-to-month,Yes,Mailed check,36.85,108.7,1,0.4095100285382763,40.95100285382763,Medium Risk,Protective Engagement
4822-LPTYJ,Male,0,Yes,No,72,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),103.75,7346.2,0,0.09601471038609584,9.601471038609583,Low Risk,Regular engagement
8165-CBKXO,Male,0,Yes,Yes,66,DSL,No,No,Two year,Yes,Credit card (automatic),56.75,3708.4,0,0.025820618736361416,2.5820618736361416,Low Risk,Regular engagement
6527-PZFPV,Male,0,Yes,Yes,24,No,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,0,0.04086836519038894,4.086836519038894,Low Risk,Regular engagement
4855-SNKMY,Female,0,No,No,1,DSL,No,No,Month-to-month,Yes,Electronic check,44.1,44.1,1,0.5186691947014521,51.86691947014521,Medium Risk,Protective Engagement
9593-CVZKR,Female,0,Yes,Yes,56,No,No internet service,No internet service,Two year,Yes,Mailed check,24.45,1385.85,0,0.008035515894959154,0.8035515894959153,Low Risk,Regular engagement
8595-SIZNC,Female,1,Yes,No,22,No,No internet service,No internet service,One year,No,Bank transfer (automatic),25.6,548.8,0,0.060819957924133035,6.081995792413304,Low Risk,Regular engagement
8008-HAWED,Male,0,No,No,14,DSL,No,No,Month-to-month,Yes,Electronic check,50.75,712.75,1,0.625031242533669,62.503124253366906,Medium Risk,Protective Engagement
7124-UGSUR,Female,1,Yes,No,61,Fiber optic,No,No,One year,Yes,Credit card (automatic),104.4,6405.0,1,0.23818560574749756,23.818560574749757,Low Risk,Regular engagement
1862-SKORY,Female,1,Yes,No,40,DSL,No,No,Month-to-month,Yes,Electronic check,39.3,1637.4,1,0.3186117831986074,31.861178319860738,Low Risk,Regular engagement
5236-XMZJY,Female,0,No,No,42,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),59.65,2536.55,0,0.0551160413584207,5.51160413584207,Low Risk,Regular engagement
4827-DPADN,Female,0,Yes,Yes,72,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.3,6042.7,0,0.014883532051829865,1.4883532051829864,Low Risk,Regular engagement
2694-CIUMO,Female,0,No,No,12,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),79.55,958.25,0,0.5023744055666238,50.237440556662385,Medium Risk,Protective Engagement
5846-ABOBJ,Male,0,Yes,No,71,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1730.65,0,0.003362903812515792,0.33629038125157923,Low Risk,Regular engagement
1439-LCGVL,Female,0,Yes,No,26,No,No internet service,No internet service,One year,No,Mailed check,19.2,459.6,0,0.03671233739829703,3.6712337398297032,Low Risk,Regular engagement
0909-SDHNU,Female,0,No,Yes,7,DSL,Yes,No,Month-to-month,No,Mailed check,29.8,201.95,0,0.2735550213403228,27.355502134032278,Low Risk,Regular engagement
4647-XXZAM,Female,0,Yes,Yes,6,DSL,No,No,Month-to-month,No,Mailed check,45.5,285.2,0,0.25982335518623845,25.982335518623845,Low Risk,Regular engagement
1502-XFCVR,Female,0,No,No,58,Fiber optic,Yes,No,One year,Yes,Electronic check,106.45,6145.85,1,0.16895662052578245,16.895662052578245,Low Risk,Regular engagement
7740-KKCXF,Male,0,Yes,No,51,DSL,No,No,Month-to-month,Yes,Credit card (automatic),30.05,1529.45,0,0.10719339229078587,10.719339229078587,Low Risk,Regular engagement
5360-XGYAZ,Male,0,Yes,Yes,72,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4664.5,0,0.011538911449176301,1.1538911449176301,Low Risk,Regular engagement
9692-TUSXH,Female,0,No,No,18,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,96.05,1740.7,1,0.5891917978663478,58.91917978663478,Medium Risk,Protective Engagement
7912-SYRQT,Female,0,No,No,7,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,1,0.6360334463636231,63.603344636362316,Medium Risk,Protective Engagement
3557-HTYWR,Female,0,No,No,47,DSL,Yes,Yes,Two year,No,Mailed check,74.05,3496.3,0,0.01835765336077179,1.8357653360771788,Low Risk,Regular engagement
4816-JBHOV,Male,1,No,No,2,DSL,No,No,Month-to-month,Yes,Electronic check,44.7,93.7,1,0.545628376443201,54.5628376443201,Medium Risk,Protective Engagement
8920-NAVAY,Male,1,No,No,62,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35,0,0.19011175736341468,19.011175736341468,Low Risk,Regular engagement
1699-TLDLZ,Female,0,Yes,Yes,16,No,No internet service,No internet service,Two year,No,Mailed check,19.7,301.55,0,0.02389764550503189,2.389764550503189,Low Risk,Regular engagement
5600-PDUJF,Male,0,No,No,6,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),49.5,312.7,0,0.2900448752627248,29.00448752627248,Low Risk,Regular engagement
8292-TYSPY,Male,0,No,No,19,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),55.0,1046.5,1,0.19149659765033292,19.14965976503329,Low Risk,Regular engagement
0567-XRHCU,Female,0,Yes,Yes,69,DSL,Yes,No,Two year,Yes,Credit card (automatic),43.95,2960.1,0,0.01265905158762863,1.2659051587628631,Low Risk,Regular engagement
1867-BDVFH,Male,0,Yes,Yes,11,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.35,834.2,1,0.6557199053557742,65.57199053557741,Medium Risk,Protective Engagement
2067-QYTCF,Female,0,Yes,No,64,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,0,0.344785019082972,34.4785019082972,Low Risk,Regular engagement
2359-QWQUL,Female,0,Yes,No,39,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),104.7,4134.85,1,0.1643421944154091,16.43421944154091,Low Risk,Regular engagement
9103-TCIHJ,Female,0,No,No,15,DSL,Yes,No,Month-to-month,Yes,Mailed check,55.7,899.8,1,0.282283759012718,28.2283759012718,Low Risk,Regular engagement
7407-SUJIZ,Male,0,No,No,25,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,541.5,0,0.07326815049899388,7.326815049899388,Low Risk,Regular engagement
9150-KPBJQ,Female,0,No,No,6,No,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,116.85,0,0.04106994550538339,4.106994550538339,Low Risk,Regular engagement
0052-DCKON,Male,0,Yes,No,66,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,0,0.0855506205778131,8.55506205778131,Low Risk,Regular engagement
3654-ARMGP,Female,0,No,No,61,DSL,No,Yes,Two year,No,Credit card (automatic),88.65,5321.25,0,0.01955657783140886,1.9556577831408861,Low Risk,Regular engagement
9699-UBQFS,Female,1,Yes,No,43,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,0,0.4366503615210819,43.665036152108186,Medium Risk,Protective Engagement
9367-TCUYN,Female,0,No,No,12,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,223.6,0,0.12326595236988332,12.326595236988332,Low Risk,Regular engagement
1261-FWTTE,Male,1,No,No,23,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,0,0.42148068328663446,42.14806832866345,Medium Risk,Protective Engagement
3528-HFRIQ,Male,1,Yes,No,71,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),52.3,3765.05,0,0.12346873331046444,12.346873331046444,Low Risk,Regular engagement
0708-SJDIS,Female,0,No,No,34,DSL,No,Yes,Month-to-month,No,Mailed check,65.0,2157.5,0,0.15701158263249096,15.701158263249097,Low Risk,Regular engagement
4140-WJAWW,Female,0,No,No,5,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,108.05,1,0.14975086610623106,14.975086610623107,Low Risk,Regular engagement
2073-QBVBI,Female,0,Yes,No,41,DSL,No,Yes,One year,No,Mailed check,35.45,1391.65,0,0.04651579202541402,4.651579202541402,Low Risk,Regular engagement
6928-ONTRW,Female,0,Yes,Yes,72,No,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1379.8,0,0.001669184508135531,0.1669184508135531,Low Risk,Regular engagement
3320-VEOYC,Male,1,No,No,14,Fiber optic,No,No,Month-to-month,Yes,Electronic check,95.6,1273.3,0,0.7935123760243382,79.35123760243383,High Risk,Immediate retention intervention
5231-FIQPA,Female,0,No,No,41,No,No internet service,No internet service,Two year,Yes,Mailed check,19.85,810.45,0,0.013614194339931995,1.3614194339931995,Low Risk,Regular engagement
6617-WLBQC,Female,0,Yes,Yes,23,Fiber optic,Yes,No,One year,No,Credit card (automatic),81.85,1810.85,0,0.14778446299688078,14.778446299688078,Low Risk,Regular engagement
2599-CIPQE,Male,0,Yes,Yes,71,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),109.3,7782.85,0,0.02140644498281334,2.140644498281334,Low Risk,Regular engagement
6653-CBBOM,Female,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,0.6993008405507094,69.93008405507094,Medium Risk,Protective Engagement
8774-GSBUN,Male,0,Yes,No,72,No,No internet service,No internet service,Two year,No,Mailed check,25.4,1797.1,0,0.0034051364679100384,0.3405136467910038,Low Risk,Regular engagement
7326-RIGQZ,Male,0,Yes,Yes,6,Fiber optic,No,No,Month-to-month,Yes,Electronic check,69.8,377.85,0,0.6211676983680287,62.11676983680287,Medium Risk,Protective Engagement
1401-FTHFQ,Male,0,Yes,Yes,23,No,No internet service,No internet service,One year,Yes,Credit card (automatic),20.0,445.3,0,0.0436714897192758,4.36714897192758,Low Risk,Regular engagement
3247-ZVOUO,Male,1,Yes,No,10,Fiber optic,No,No,Month-to-month,No,Electronic check,85.55,851.75,1,0.7075292076922055,70.75292076922055,High Risk,Immediate retention intervention
0254-FNMCI,Female,0,No,No,72,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,109.9,7624.2,0,0.04931811040005742,4.931811040005742,Low Risk,Regular engagement
1848-LBZHY,Female,0,Yes,No,7,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,0,0.27268560412491744,27.268560412491745,Low Risk,Regular engagement
6101-IMRMM,Male,0,No,Yes,6,Fiber optic,No,No,Month-to-month,No,Mailed check,94.5,575.45,1,0.5627276773153027,56.27276773153027,Medium Risk,Protective Engagement
8118-TJAFG,Male,0,Yes,Yes,9,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,0,0.575263155592092,57.526315559209195,Medium Risk,Protective Engagement
5429-LWCMV,Female,0,No,No,12,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.15,1057.55,0,0.7061685713655482,70.61685713655483,High Risk,Immediate retention intervention
7298-IZWLY,Female,0,No,No,1,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,0,0.2568110191612254,25.68110191612254,Low Risk,Regular engagement
9758-MFWGD,Female,1,Yes,Yes,48,DSL,No,No,One year,No,Bank transfer (automatic),29.9,1388.75,0,0.04138166124129922,4.1381661241299215,Low Risk,Regular engagement
3955-JBZZM,Male,0,No,No,20,Fiber optic,No,No,Month-to-month,No,Electronic check,78.8,1641.3,0,0.5403761425712623,54.03761425712623,Medium Risk,Protective Engagement
1268-ASBGA,Female,1,Yes,No,16,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),85.35,1375.15,1,0.6544103208585842,65.44103208585842,Medium Risk,Protective Engagement
8943-URTMR,Female,0,No,No,2,Fiber optic,No,No,Month-to-month,Yes,Mailed check,79.65,152.7,1,0.6786193085485825,67.86193085485826,Medium Risk,Protective Engagement
4815-TUMEQ,Female,0,No,No,10,No,No internet service,No internet service,One year,Yes,Mailed check,19.3,185.2,0,0.1017131626052607,10.17131626052607,Low Risk,Regular engagement
4713-LZDRV,Female,1,No,No,2,Fiber optic,No,No,Month-to-month,Yes,Electronic check,79.6,195.05,1,0.7700392838061905,77.00392838061904,High Risk,Immediate retention intervention
9909-IDLEK,Male,0,Yes,Yes,20,Fiber optic,No,Yes,Month-to-month,No,Mailed check,96.8,1826.7,0,0.3394146330841285,33.94146330841285,Low Risk,Regular engagement
4092-OFQZS,Male,0,Yes,No,20,No,No internet service,No internet service,One year,No,Mailed check,20.65,417.5,0,0.04756964616340074,4.756964616340074,Low Risk,Regular engagement
1561-BWHIN,Male,0,Yes,Yes,19,No,No internet service,No internet service,One year,No,Mailed check,19.8,344.5,0,0.04056635702865303,4.056635702865303,Low Risk,Regular engagement
4325-NFSKC,Male,1,No,No,19,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,90.6,1660.0,1,0.6305376513602081,63.053765136020814,Medium Risk,Protective Engagement
9927-DSWDF,Male,0,Yes,No,22,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,0,0.44901377903422957,44.901377903422954,Medium Risk,Protective Engagement
9500-LTVBP,Female,0,No,No,35,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),80.05,2835.9,0,0.24786796829087504,24.786796829087503,Low Risk,Regular engagement
7252-NTGSS,Female,0,No,No,1,DSL,No,No,Month-to-month,No,Mailed check,45.15,45.15,0,0.34659312751012733,34.659312751012735,Low Risk,Regular engagement
8149-AIQCG,Male,0,No,No,39,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,0,0.3749557746540675,37.49557746540675,Low Risk,Regular engagement
1360-JYXKQ,Female,1,Yes,No,54,Fiber optic,No,Yes,One year,Yes,Electronic check,99.1,5437.1,0,0.2526086694221838,25.260866942218378,Low Risk,Regular engagement
2955-PSXOE,Female,0,No,No,1,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,1,0.23799113144274456,23.799113144274457,Low Risk,Regular engagement
7762-URZQH,Male,0,Yes,No,66,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),106.05,6981.35,1,0.08531351299471687,8.531351299471687,Low Risk,Regular engagement
0899-WZRSD,Male,0,No,No,56,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,0,0.27106938346941173,27.106938346941174,Low Risk,Regular engagement
3255-GRXMG,Male,0,No,Yes,18,DSL,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,0,0.21600904586918504,21.600904586918503,Low Risk,Regular engagement
4828-FAZPK,Female,0,Yes,Yes,16,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,0,0.4642812612842487,46.42812612842487,Medium Risk,Protective Engagement
6094-ZIVKX,Female,0,No,No,68,DSL,Yes,No,One year,Yes,Credit card (automatic),54.45,3674.95,0,0.016723628938020017,1.6723628938020016,Low Risk,Regular engagement
6925-BAYGL,Female,1,Yes,No,53,No,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1275.6,0,0.008014646435299807,0.8014646435299807,Low Risk,Regular engagement
3262-EIDHV,Female,0,Yes,Yes,72,DSL,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,0,0.009277536426481008,0.9277536426481008,Low Risk,Regular engagement
7354-OIJLX,Male,0,No,No,9,Fiber optic,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,0,0.7066308018141383,70.66308018141383,High Risk,Immediate retention intervention
1376-HHBDV,Female,0,No,No,30,DSL,Yes,No,Month-to-month,Yes,Mailed check,48.8,1536.75,0,0.14540109213512029,14.540109213512029,Low Risk,Regular engagement
6907-NZZIJ,Female,0,No,No,36,Fiber optic,No,No,Month-to-month,Yes,Electronic check,99.15,3615.6,1,0.6149339228516739,61.49339228516739,Medium Risk,Protective Engagement
6133-OZILE,Female,0,No,No,18,DSL,No,Yes,Month-to-month,Yes,Electronic check,35.2,607.3,0,0.3689052325355441,36.890523253554406,Low Risk,Regular engagement
4135-FRWKJ,Female,1,Yes,Yes,55,DSL,Yes,Yes,One year,No,Electronic check,76.25,4154.55,0,0.03734838469050092,3.734838469050092,Low Risk,Regular engagement
2911-UREFD,Female,0,Yes,No,39,DSL,Yes,No,Month-to-month,No,Electronic check,55.9,2184.35,1,0.22861946083080867,22.861946083080866,Low Risk,Regular engagement
3744-ZRRDZ,Male,0,No,No,21,Fiber optic,No,No,Month-to-month,Yes,Electronic check,82.35,1852.85,1,0.5759100887998851,57.591008879988514,Medium Risk,Protective Engagement
5673-TIYIB,Male,0,No,No,2,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),40.4,77.15,1,0.39454948343217505,39.4549483432175,Low Risk,Regular engagement
6551-ZCOTS,Male,1,No,No,33,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8,0,0.05566216087720627,5.566216087720627,Low Risk,Regular engagement
7191-ADRGF,Male,0,Yes,No,44,DSL,No,No,Two year,No,Bank transfer (automatic),54.3,2390.45,0,0.05427705666841428,5.427705666841428,Low Risk,Regular engagement
5018-LXQQG,Female,0,Yes,Yes,30,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,0,0.0715069367331198,7.150693673311979,Low Risk,Regular engagement
6892-BOGQE,Female,0,Yes,No,71,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,0,0.0032492961612083687,0.3249296161208369,Low Risk,Regular engagement
1602-IJQQE,Female,0,No,No,4,Fiber optic,No,No,Month-to-month,No,Electronic check,75.35,338.1,1,0.6606761323195992,66.06761323195992,Medium Risk,Protective Engagement
4628-WQCQQ,Male,0,No,Yes,35,Fiber optic,No,No,One year,Yes,Electronic check,85.15,3030.6,1,0.2846950904247432,28.46950904247432,Low Risk,Regular engagement
1746-TGTWV,Male,0,Yes,No,1,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,0,0.5152088986079124,51.52088986079124,Medium Risk,Protective Engagement
5995-SNNEW,Male,1,Yes,No,23,Fiber optic,No,No,Month-to-month,Yes,Electronic check,104.45,2184.85,0,0.718451640698774,71.8451640698774,High Risk,Immediate retention intervention
8050-WYBND,Female,0,No,Yes,22,DSL,No,No,One year,Yes,Credit card (automatic),49.45,1031.4,0,0.24101453538764656,24.101453538764655,Low Risk,Regular engagement
2821-WARNZ,Female,0,No,Yes,49,No,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,0,0.009147437111369068,0.9147437111369068,Low Risk,Regular engagement
4879-GZLFH,Female,0,Yes,Yes,42,Fiber optic,No,No,Month-to-month,Yes,Electronic check,92.15,3875.4,0,0.4832921475999676,48.32921475999676,Medium Risk,Protective Engagement
1644-IRKSF,Female,0,Yes,Yes,33,Fiber optic,No,No,One year,Yes,Electronic check,93.8,3124.5,1,0.36891591438528215,36.891591438528216,Low Risk,Regular engagement
8314-HTWVE,Female,0,Yes,Yes,7,No,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,0,0.03567827719532435,3.567827719532435,Low Risk,Regular engagement
9402-ROUMJ,Female,0,Yes,Yes,67,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),100.25,6689.0,0,0.06862572136587539,6.862572136587539,Low Risk,Regular engagement
2507-QZPQS,Male,0,No,No,15,Fiber optic,No,Yes,Month-to-month,No,Electronic check,95.7,1451.1,0,0.5114176777340198,51.14176777340198,Medium Risk,Protective Engagement
7159-NOKYQ,Male,0,Yes,No,67,Fiber optic,No,No,Two year,Yes,Electronic check,93.15,6368.2,0,0.11593434563897412,11.593434563897413,Low Risk,Regular engagement
5707-ZMDJP,Male,0,Yes,Yes,53,DSL,Yes,Yes,Two year,Yes,Mailed check,69.7,3729.6,0,0.012804629808778625,1.2804629808778625,Low Risk,Regular engagement
8779-YIQQA,Male,0,Yes,Yes,21,No,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,0,0.03686937092715979,3.6869370927159792,Low Risk,Regular engagement
7136-IHZJA,Female,0,Yes,Yes,40,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,0,0.06972689380994221,6.972689380994221,Low Risk,Regular engagement
8966-OIQHG,Female,0,Yes,Yes,22,No,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,0,0.03173356642844785,3.173356642844785,Low Risk,Regular engagement
7074-STDCN,Male,0,No,No,39,DSL,No,Yes,Month-to-month,Yes,Electronic check,40.6,1494.5,0,0.24585906101822053,24.585906101822054,Low Risk,Regular engagement
3705-PSNGL,Male,0,No,No,45,No,No internet service,No internet service,One year,Yes,Electronic check,20.4,930.45,1,0.02998581470556619,2.9985814705566187,Low Risk,Regular engagement
8739-QOTTN,Female,0,Yes,No,2,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,41.85,0,0.18460923321795877,18.460923321795878,Low Risk,Regular engagement
1399-OUPJN,Female,0,Yes,Yes,57,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1272.05,0,0.003565562098048016,0.35655620980480157,Low Risk,Regular engagement
0277-BKSQP,Male,0,Yes,Yes,8,DSL,No,No,Month-to-month,Yes,Electronic check,54.4,475.1,0,0.4625747679460647,46.257476794606475,Medium Risk,Protective Engagement
6502-HCJTI,Male,1,Yes,No,7,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),94.7,673.1,1,0.5918764012898368,59.18764012898367,Medium Risk,Protective Engagement
2606-RMDHZ,Male,0,No,No,6,DSL,No,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,1,0.4530777363690098,45.307773636900976,Medium Risk,Protective Engagement
5774-XZTQC,Female,0,Yes,Yes,7,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,150.75,0,0.12543159753862898,12.543159753862898,Low Risk,Regular engagement
2676-SSLTO,Male,0,No,No,49,DSL,No,Yes,Two year,Yes,Bank transfer (automatic),66.15,3199.0,0,0.03585131080415409,3.5851310804154086,Low Risk,Regular engagement
6266-QHOJZ,Female,0,No,No,65,Fiber optic,Yes,Yes,One year,Yes,Electronic check,89.85,5844.65,0,0.07900175404502473,7.900175404502472,Low Risk,Regular engagement
7269-JISCY,Female,0,No,No,55,DSL,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,0,0.02702630244686809,2.702630244686809,Low Risk,Regular engagement
0363-SVHYR,Male,0,Yes,Yes,71,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,0,0.010211722589376394,1.0211722589376395,Low Risk,Regular engagement
8547-NSBBO,Male,0,No,No,35,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,96.75,3403.4,0,0.23553855495450934,23.553855495450936,Low Risk,Regular engagement
8258-GSTJK,Male,1,No,No,3,Fiber optic,No,No,Month-to-month,Yes,Electronic check,77.0,237.75,1,0.7648890790379088,76.48890790379087,High Risk,Immediate retention intervention
6861-OKBCE,Female,0,No,Yes,11,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.1,221.35,1,0.09560672543971865,9.560672543971865,Low Risk,Regular engagement
9940-RHLFB,Female,0,No,No,1,Fiber optic,No,No,Month-to-month,No,Electronic check,75.3,75.3,1,0.6067522121209921,60.6752212120992,Medium Risk,Protective Engagement
6591-QGOYB,Male,0,No,No,17,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,0,0.3743063491908549,37.43063491908549,Low Risk,Regular engagement
9070-BCKQP,Female,0,Yes,No,72,Fiber optic,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,0,0.05522915315627514,5.522915315627515,Low Risk,Regular engagement
6421-SZVEM,Female,0,Yes,Yes,28,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),82.85,2320.8,0,0.1934941162654102,19.34941162654102,Low Risk,Regular engagement
1328-EUZHC,Female,0,Yes,No,18,No,No internet service,No internet service,Two year,No,Mailed check,20.1,370.5,0,0.02710091205335612,2.710091205335612,Low Risk,Regular engagement
2995-UPRYS,Female,1,Yes,No,40,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,1,0.22350488987901646,22.350488987901645,Low Risk,Regular engagement
8878-RYUKI,Female,0,No,No,52,DSL,No,No,Month-to-month,Yes,Electronic check,59.45,3043.7,0,0.1617252526134423,16.17252526134423,Low Risk,Regular engagement
9633-DENPU,Female,0,Yes,No,47,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,0,0.12582550645125104,12.582550645125105,Low Risk,Regular engagement
7811-JIVPF,Female,0,No,No,23,DSL,No,No,Month-to-month,No,Credit card (automatic),49.7,1081.25,0,0.16198019756987025,16.198019756987026,Low Risk,Regular engagement
7113-HIPFI,Male,0,Yes,Yes,66,DSL,Yes,Yes,Two year,No,Mailed check,65.85,4097.05,0,0.003739637427223872,0.3739637427223872,Low Risk,Regular engagement
8541-QVFKM,Female,0,No,No,8,Fiber optic,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,0,0.7227439124064517,72.27439124064517,High Risk,Immediate retention intervention
6686-YPGHK,Male,1,No,No,47,Fiber optic,Yes,No,Month-to-month,No,Mailed check,85.5,4042.3,1,0.21483111003160132,21.483111003160133,Low Risk,Regular engagement
1383-EZRWL,Female,0,No,No,7,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,164.85,1,0.15162381599658134,15.162381599658135,Low Risk,Regular engagement
9258-CNWAC,Female,0,Yes,Yes,71,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),113.65,8166.8,0,0.03066747551398143,3.066747551398143,Low Risk,Regular engagement
5371-VYLSX,Female,1,No,No,50,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,83.4,4113.7,0,0.30428125294761416,30.428125294761415,Low Risk,Regular engagement
6374-AFWOX,Male,0,Yes,No,46,DSL,Yes,Yes,Two year,No,Mailed check,65.65,3047.15,0,0.01012306117456033,1.012306117456033,Low Risk,Regular engagement
4759-TRPLW,Male,0,No,No,1,Fiber optic,No,No,Month-to-month,No,Electronic check,70.4,70.4,1,0.6207762576835568,62.07762576835568,Medium Risk,Protective Engagement
5317-FLPJF,Female,0,No,No,66,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.35,4193.4,0,0.019535662813271317,1.9535662813271317,Low Risk,Regular engagement
7621-VPNET,Female,0,Yes,No,42,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,0,0.28176903344230236,28.176903344230237,Low Risk,Regular engagement
6034-YMTOB,Female,0,No,No,5,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,75.65,399.45,0,0.5065045954919738,50.65045954919738,Medium Risk,Protective Engagement
8563-IIOXK,Male,0,Yes,Yes,7,DSL,Yes,No,One year,Yes,Electronic check,49.75,331.3,1,0.18339835861146647,18.339835861146646,Low Risk,Regular engagement
4903-CNOZC,Male,0,No,No,29,DSL,No,No,One year,No,Credit card (automatic),70.9,1964.6,0,0.10572037147498424,10.572037147498424,Low Risk,Regular engagement
4353-HYOJD,Female,0,Yes,Yes,27,DSL,No,No,Month-to-month,No,Mailed check,49.85,1336.15,0,0.1166291735430942,11.66291735430942,Low Risk,Regular engagement
